name,title,male,culture,mother,father,heir,spouse,book1,book2,book3,book4,book5,isAliveMother,isAliveFather,isAliveHeir,isAliveSpouse,isMarried,isNoble,age,numDeadRelations,boolDeadRelations,isPopular,popularity,isAlive,isACommander,inHouseOfWarLead,houseSworeAllegiance,inHouseOfAllegnc
Harys Swyft,Knight,1,unknown,unknown,unknown,unknown,unknown,1,1,1,1,1,-1.0,-1.0,-1.0,-1.0,0,1,37.0,1,1,1,0.451505016722408,1,0,0,1,0
Harwin,unknown,0,Northmen,unknown,unknown,unknown,unknown,1,1,1,1,1,-1.0,-1.0,-1.0,-1.0,0,0,34.0,0,0,0,0.130434782608695,1,0,1,1,1
Hobb,unknown,1,unknown,unknown,unknown,unknown,unknown,1,1,1,1,1,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0434782608695652,1,0,0,1,0
High Sparrow,High Septon,1,unknown,unknown,unknown,unknown,unknown,0,0,0,1,1,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.167224080267558,1,0,0,0,0
Hot Pie,unknown,0,unknown,unknown,unknown,unknown,unknown,0,1,1,1,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.183946488294314,1,0,0,0,0
Howland Reed,Greywater Watch,1,Crannogmen,unknown,unknown,unknown,Jyana,1,1,1,1,1,-1.0,-1.0,-1.0,1.0,1,1,45.0,0,0,0,0.177257525083612,1,0,0,1,0
Holly,unknown,1,Free Folk,unknown,unknown,unknown,unknown,0,0,0,0,1,-1.0,-1.0,-1.0,-1.0,0,0,17.0,0,0,0,0.0568561872909698,0,0,0,0,0
Hugh,Ser,1,Valemen,unknown,unknown,unknown,unknown,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.0635451505016722,0,0,0,1,1
Hyle Hunt,Ser,0,unknown,unknown,unknown,unknown,unknown,0,0,0,1,0,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.103678929765886,1,0,0,0,0
Hoster Tully,Lord Paramount of the Trident,1,Rivermen,unknown,unknown,unknown,Minisa Whent,1,1,1,1,1,-1.0,-1.0,-1.0,1.0,1,1,62.0,6,1,0,0.331103678929765,0,0,1,1,1
Humfrey Hewett,Oakenshield,1,unknown,unknown,unknown,unknown,unknown,0,0,0,1,1,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.0301003344481605,1,0,0,1,0
Ilyn Payne,Ser,1,Westeros,unknown,unknown,unknown,unknown,1,1,1,1,1,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.224080267558528,1,0,0,1,0
Illyrio Mopatis,Magister,1,Pentoshi,unknown,unknown,unknown,Cousin to the Prince of Pentos,1,1,1,1,1,-1.0,-1.0,-1.0,1.0,1,1,37.0,0,0,1,0.394648829431438,1,0,0,1,1
Irri,unknown,0,Dothraki,unknown,unknown,unknown,unknown,1,1,1,1,1,-1.0,-1.0,-1.0,-1.0,0,0,22.0,0,0,0,0.193979933110367,1,0,0,1,1
Imry Florent,Ser,1,unknown,unknown,unknown,unknown,unknown,0,1,1,1,0,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.183946488294314,0,1,0,1,0
Jack-Be-Lucky,unknown,1,unknown,unknown,unknown,unknown,unknown,0,0,1,1,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0267558528428093,1,0,0,0,0
Jacelyn Bywater,Ser,1,unknown,unknown,unknown,unknown,unknown,0,1,1,1,0,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.130434782608695,0,1,0,1,0
Jaime Lannister,Ser,1,Westerlands,unknown,unknown,unknown,unknown,1,1,1,1,1,-1.0,-1.0,-1.0,-1.0,0,1,39.0,7,1,1,1.0,1,1,1,1,1
Jason Mallister,Seagard,1,Riverlands,unknown,unknown,unknown,unknown,1,1,1,1,1,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.127090301003344,1,1,1,1,0
Jeyne Poole,unknown,0,Northmen,unknown,unknown,unknown,Ramsay Bolton,1,1,1,1,1,-1.0,-1.0,-1.0,1.0,1,0,37.0,1,1,1,0.384615384615384,1,0,0,1,0
Jon Arryn,Eyrie,1,Valemen,unknown,unknown,unknown,Jeyne Royce,1,1,1,1,1,-1.0,-1.0,-1.0,1.0,1,1,81.0,5,1,1,0.836120401337792,0,0,0,1,1
Jon Fossoway,Knight,1,Reach,unknown,unknown,unknown,Janna Tyrell,0,1,0,0,0,-1.0,-1.0,-1.0,1.0,1,1,37.0,0,0,0,0.187290969899665,1,0,0,1,0
Jonos Bracken,Stone Hedge,1,unknown,unknown,unknown,unknown,unknown,1,1,1,1,1,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.190635451505016,1,1,1,1,0
Justin Massey,Ser,1,unknown,unknown,unknown,unknown,unknown,0,0,0,1,1,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.0802675585284281,1,0,0,1,0
Kedry,Maester,1,unknown,unknown,unknown,unknown,unknown,0,0,0,1,1,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.0301003344481605,0,0,0,0,0
Jon Snow,Lord Commander of the Night's Watch,1,Northmen,unknown,unknown,unknown,unknown,1,1,1,1,1,-1.0,-1.0,-1.0,-1.0,0,1,22.0,5,1,1,1.0,1,1,1,1,1
Joss Stilwood,unknown,1,unknown,unknown,unknown,unknown,unknown,1,1,0,1,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0167224080267558,1,0,0,1,0
Kevan Lannister,Ser,1,unknown,unknown,unknown,unknown,Dorna Swyft,1,1,1,1,1,-1.0,-1.0,-1.0,1.0,1,1,56.0,4,1,1,0.869565217391304,0,1,1,1,1
Lady of the Leaves,Lady of the Leaves,0,unknown,unknown,unknown,unknown,unknown,0,0,1,1,0,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.020066889632107,1,0,0,0,0
Lharys,unknown,1,unknown,unknown,unknown,unknown,unknown,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0167224080267558,0,0,1,1,0
Leyton Hightower,Hightower,1,unknown,unknown,unknown,unknown,Rhea Florent,1,1,1,1,1,-1.0,-1.0,-1.0,1.0,1,1,37.0,0,0,0,0.150501672240802,1,0,0,1,0
Larys Strong,Lord of Harrenhal,1,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0,1,100.0,0,0,0,0.297658862876254,0,0,0,0,0
Lomys,Maester,1,unknown,unknown,unknown,unknown,unknown,1,1,1,1,1,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.0234113712374581,1,0,0,0,0
Lewyn Martell,Ser,1,Dornish,unknown,unknown,unknown,unknown,1,0,1,1,1,-1.0,-1.0,-1.0,-1.0,0,1,37.0,2,1,0,0.147157190635451,0,0,0,1,1
Lothar Frey,Twins,1,Rivermen,unknown,unknown,unknown,Leonella Lefford,1,1,1,1,1,-1.0,-1.0,-1.0,1.0,1,1,41.0,1,1,0,0.17391304347826,1,0,1,1,0
Lothor Brune,Ser,1,unknown,unknown,unknown,unknown,unknown,1,1,1,1,1,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.137123745819397,1,0,0,0,0
Lysa Arryn,Lady of the Vale,0,unknown,unknown,unknown,unknown,Jon Arryn,0,0,0,0,0,-1.0,-1.0,-1.0,0.0,1,1,34.0,5,1,0,0.0,0,0,1,1,1
Maege Mormont,Lady of Bear Island,0,Northmen,unknown,unknown,unknown,unknown,1,1,1,1,1,-1.0,-1.0,-1.0,-1.0,0,1,66.0,1,1,0,0.137123745819397,1,0,1,1,0
Mad Huntsman,unknown,1,unknown,unknown,unknown,unknown,unknown,0,0,1,1,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0367892976588628,1,0,0,0,0
Mance Rayder,unknown,1,Free folk,unknown,unknown,unknown,unknown,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,1,0.709030100334448,1,1,0,0,0
Mark Mullendore,Ser,1,unknown,unknown,unknown,unknown,unknown,0,1,1,1,1,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.0501672240802675,1,0,0,1,0
Mark Ryswell,Ser,0,Northmen,unknown,unknown,unknown,unknown,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.020066889632107,0,0,0,1,0
Marlon Manderly,Ser,1,unknown,unknown,unknown,unknown,unknown,0,0,0,1,1,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.0434782608695652,1,0,0,1,0
Maron Greyjoy,unknown,1,Ironborn,unknown,unknown,unknown,unknown,1,1,1,1,1,-1.0,-1.0,-1.0,-1.0,0,0,14.0,4,1,0,0.140468227424749,0,0,1,1,1
Martyn Cassel,unknown,0,Northmen,unknown,unknown,unknown,unknown,1,1,0,0,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0334448160535117,0,0,0,1,0
Marq Piper,Ser,1,Rivermen,unknown,unknown,unknown,unknown,1,1,1,1,1,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.140468227424749,1,0,0,1,0
Mathis Rowan,Goldengrove,1,Reach,unknown,unknown,unknown,Bethany Redwyne,1,1,1,1,1,-1.0,-1.0,-1.0,1.0,1,1,37.0,0,0,1,0.364548494983277,1,1,0,1,0
Meribald,Septon,1,unknown,unknown,unknown,unknown,unknown,0,0,0,1,0,-1.0,-1.0,-1.0,-1.0,0,0,58.0,0,0,0,0.103678929765886,1,0,0,0,0
Mirri Maz Duur,Godswife,0,Lhazareen,unknown,unknown,unknown,unknown,1,1,1,1,1,-1.0,-1.0,-1.0,-1.0,0,1,42.0,0,0,0,0.1438127090301,0,0,0,0,0
Mikken,unknown,1,Northmen,unknown,unknown,unknown,unknown,1,1,1,1,1,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0969899665551839,0,0,1,1,1
Morros Slynt,Lord,1,unknown,unknown,unknown,unknown,unknown,0,1,1,0,0,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.0434782608695652,1,0,0,1,0
Myranda Royce,unknown,0,unknown,unknown,unknown,unknown,unknown,0,1,1,1,1,-1.0,-1.0,-1.0,-1.0,0,0,26.0,0,0,0,0.0434782608695652,1,0,0,1,0
Nettles,unknown,0,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0,0,100.0,0,0,0,0.0635451505016722,0,0,0,0,0
Notch,unknown,0,unknown,unknown,unknown,unknown,unknown,0,0,1,1,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0133779264214046,1,0,0,0,0
Obara Sand,unknown,0,Dornish,unknown,unknown,unknown,unknown,0,0,1,1,1,-1.0,-1.0,-1.0,-1.0,0,0,34.0,1,1,0,0.140468227424749,1,0,0,1,1
Ulf the White,Ser,1,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.060200668896321,0,0,0,0,0
Pypar,unknown,1,unknown,unknown,unknown,unknown,unknown,1,1,1,1,1,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.113712374581939,1,0,0,1,0
Roose Bolton,Dreadfort,1,Northmen,unknown,unknown,unknown,Bethany Ryswell,1,1,1,1,1,-1.0,-1.0,-1.0,1.0,1,1,45.0,1,1,1,0.979933110367893,1,1,1,1,0
Shireen Baratheon,Princess,0,unknown,unknown,unknown,unknown,unknown,1,1,1,1,1,-1.0,-1.0,-1.0,-1.0,0,1,16.0,4,1,0,0.23076923076923,1,0,0,1,0
Smiling Knight,unknown,1,unknown,unknown,unknown,unknown,unknown,0,0,1,1,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.040133779264214,1,0,0,1,0
Renly Baratheon,Lord Paramount of the Stormlands,1,Stormlands,unknown,unknown,unknown,Margaery Tyrell,1,1,1,1,1,-1.0,-1.0,-1.0,1.0,1,1,22.0,2,1,1,1.0,0,1,1,1,1
Theon Greyjoy,green lands,1,Ironmen,unknown,unknown,unknown,unknown,1,1,1,1,1,-1.0,-1.0,-1.0,-1.0,0,1,27.0,4,1,1,1.0,1,1,1,1,1
Robyn Rhysling,Ser,1,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.0234113712374581,1,0,0,0,0
Rodrik Harlaw,Harlaw,1,Ironborn,unknown,unknown,unknown,unknown,0,1,1,1,1,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.160535117056856,1,0,0,1,0
Wendamyr,Maester,1,unknown,unknown,unknown,unknown,unknown,0,1,1,1,0,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.020066889632107,1,0,1,1,1
Varamyr,unknown,1,Free Folk,unknown,unknown,unknown,unknown,0,0,1,0,1,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.227424749163879,0,1,0,0,0
Robin Potter,Ser,1,unknown,unknown,unknown,unknown,unknown,0,0,0,1,0,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.020066889632107,1,0,0,0,0
Richard Horpe,Ser,1,unknown,unknown,unknown,unknown,unknown,0,0,0,1,1,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.0635451505016722,1,0,0,1,0
Sansa Stark,Princess,0,Northmen,unknown,unknown,unknown,Tyrion Lannister,1,1,1,1,1,-1.0,-1.0,-1.0,1.0,1,1,19.0,10,1,1,1.0,1,0,1,1,1
Vargo Hoat,Lord of Harrenhal,1,Qohor,unknown,unknown,unknown,unknown,1,1,1,1,0,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.210702341137123,0,1,0,0,0
Jaqen H'ghar,unknown,1,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.20066889632107,1,0,0,0,0
Robert Arryn,Eyrie,1,Valemen,unknown,unknown,unknown,unknown,1,1,1,1,1,-1.0,-1.0,-1.0,-1.0,0,1,13.0,0,0,0,0.321070234113712,1,0,0,1,1
Rakharo,Bloodrider,1,Dothraki,unknown,unknown,unknown,unknown,1,1,1,1,1,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.183946488294314,1,0,0,1,1
Rhaella Targaryen,PrincessQueenDowager Queen,1,Valyrian,unknown,unknown,unknown,Aerys II Targaryen,1,0,1,1,1,-1.0,-1.0,-1.0,0.0,1,1,39.0,8,1,0,0.321070234113712,0,0,0,1,1
Tywin Lannister,Casterly Rock,1,unknown,unknown,unknown,unknown,Joanna Lannister,1,1,1,1,1,-1.0,-1.0,-1.0,0.0,1,1,58.0,5,1,1,1.0,0,1,1,1,1
Shagga,unknown,1,Vale mountain clans,unknown,unknown,unknown,unknown,1,1,1,1,1,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0735785953177257,1,0,0,1,0
Wyman Manderly,Lord of White Harbor,1,unknown,unknown,unknown,unknown,unknown,1,1,1,1,1,-1.0,-1.0,-1.0,-1.0,0,1,66.0,0,0,1,0.354515050167224,1,0,0,1,0
Yellow Dick,unknown,1,Westeros,unknown,unknown,unknown,unknown,0,0,0,0,1,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0434782608695652,0,0,1,1,0
Yoren,unknown,0,Westeros,unknown,unknown,unknown,unknown,1,1,1,1,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.267558528428093,0,0,0,1,0
Watty,unknown,0,unknown,unknown,unknown,unknown,unknown,0,0,1,1,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0133779264214046,1,0,0,0,0
Skahaz mo Kandaq,unknown,0,Ghiscari,unknown,unknown,unknown,unknown,0,0,0,0,1,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.197324414715719,1,0,0,0,0
Wylis Manderly,Ser,1,unknown,unknown,unknown,unknown,unknown,1,1,1,1,1,-1.0,-1.0,-1.0,-1.0,0,1,53.0,0,0,0,0.157190635451505,1,1,0,1,0
Theo Wull,unknown,1,Northern mountain clans,unknown,unknown,unknown,unknown,1,0,1,0,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.020066889632107,0,0,0,0,0
Wylla Manderly,unknown,0,unknown,unknown,unknown,unknown,unknown,0,0,0,1,1,-1.0,-1.0,-1.0,-1.0,0,0,21.0,0,0,0,0.0702341137123745,1,0,0,1,0
Willas Tyrell,unknown,1,unknown,unknown,unknown,unknown,unknown,1,1,1,1,1,-1.0,-1.0,-1.0,-1.0,0,0,35.0,0,0,0,0.290969899665551,1,0,1,1,1
Wendel Manderly,Ser,1,unknown,unknown,unknown,unknown,unknown,1,1,1,1,1,-1.0,-1.0,-1.0,-1.0,0,1,45.0,0,0,0,0.133779264214046,0,0,0,1,0
Simon Toyne,unknown,0,unknown,unknown,unknown,unknown,unknown,1,1,1,1,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0367892976588628,0,0,0,0,0
Steffon Baratheon,Storm's End,1,unknown,unknown,unknown,unknown,Cassana Estermont,0,1,1,0,1,-1.0,-1.0,-1.0,0.0,1,1,32.0,2,1,1,0.371237458193979,0,0,1,1,1
Shagwell,unknown,1,unknown,unknown,unknown,unknown,unknown,0,1,1,1,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0836120401337792,0,0,0,0,0
Rickard Karstark,Karhold,1,Northmen,unknown,unknown,unknown,unknown,1,1,1,1,1,-1.0,-1.0,-1.0,-1.0,0,1,37.0,1,1,0,0.23076923076923,0,0,1,1,0
Senelle,unknown,1,unknown,unknown,unknown,unknown,unknown,0,0,0,1,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0334448160535117,0,0,1,1,1
Shiera Seastar,unknown,0,Westeros,unknown,unknown,unknown,unknown,0,0,0,0,1,-1.0,-1.0,-1.0,-1.0,0,0,100.0,4,1,0,0.0434782608695652,0,0,0,1,1
Reznak mo Reznak,Seneschal,1,Ghiscari,unknown,unknown,unknown,unknown,0,0,0,0,1,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.0802675585284281,1,0,0,0,0
Ronnet Connington,Ser,1,unknown,unknown,unknown,unknown,unknown,0,1,1,1,1,-1.0,-1.0,-1.0,-1.0,0,1,31.0,0,0,0,0.113712374581939,1,0,0,1,0
Tytos Blackwood,Raventree Hall,1,unknown,unknown,unknown,unknown,unknown,1,1,1,1,1,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.220735785953177,1,1,1,1,0
Syrio Forel,unknown,0,Braavosi,unknown,unknown,unknown,unknown,1,1,1,1,1,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.120401337792642,0,0,1,1,1
Rodrik Cassel,Ser,1,Northmen,unknown,unknown,unknown,unknown,1,1,1,1,1,-1.0,-1.0,-1.0,-1.0,0,1,37.0,1,1,1,0.397993311036789,0,1,0,1,0
Stevron Frey,Ser,1,unknown,unknown,unknown,unknown,Corenna Swann,1,1,1,1,1,-1.0,-1.0,-1.0,1.0,1,1,66.0,0,0,0,0.17391304347826,0,0,1,1,0
Steely Pate,unknown,1,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0133779264214046,1,0,0,0,0
Victaria Tyrell,unknown,0,unknown,unknown,unknown,unknown,Jon Bulwer,0,0,1,1,0,-1.0,-1.0,-1.0,1.0,1,0,37.0,0,0,0,0.133779264214046,1,0,1,1,1
Jon Connington,Lord of Griffin's Roost,1,Stormlands,unknown,unknown,unknown,unknown,0,0,1,1,1,-1.0,-1.0,-1.0,-1.0,0,1,42.0,0,0,1,0.719063545150501,1,0,0,1,0
Rorge,unknown,1,unknown,unknown,unknown,unknown,unknown,0,1,1,1,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.167224080267558,0,1,0,0,0
Rickard Stark,Winterfell,1,Northmen,unknown,unknown,unknown,Lyarra Stark,1,1,1,0,1,-1.0,-1.0,-1.0,1.0,1,1,52.0,5,1,0,0.270903010033444,0,0,1,1,1
Visenya Targaryen,QueenDowager Queen,0,Valyrian,unknown,unknown,unknown,Aegon I Targaryen,1,1,1,1,1,-1.0,-1.0,-1.0,0.0,1,1,72.0,5,1,0,0.277591973244147,0,0,0,1,1
Petyr Baelish,Master of coin,1,Valemen,unknown,unknown,unknown,Lysa Arryn,1,1,1,1,1,-1.0,-1.0,-1.0,0.0,1,1,37.0,5,1,1,1.0,1,0,0,1,0
Viserys Targaryen,Lord of the Seven Kingdoms,1,Valyrian,unknown,unknown,unknown,unknown,1,1,1,1,1,-1.0,-1.0,-1.0,-1.0,0,1,22.0,11,1,1,0.622073578595317,0,0,0,1,1
Varys,Master of Whisperers,1,unknown,unknown,unknown,unknown,unknown,1,1,1,1,1,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,1,0.899665551839464,1,0,0,0,0
Stygg,unknown,0,unknown,unknown,unknown,unknown,unknown,0,1,1,0,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0367892976588628,1,0,1,1,1
Salladhor Saan,Prince of the Narrow Sea,1,Lysene,unknown,unknown,unknown,unknown,0,1,1,1,1,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.187290969899665,1,1,0,1,0
Victarion Greyjoy,Lord Captain of the Iron Fleet,1,Ironborn,unknown,unknown,unknown,unknown,1,1,1,1,1,-1.0,-1.0,-1.0,-1.0,0,1,37.0,4,1,1,0.705685618729097,1,1,1,1,1
Timeon,unknown,1,Dornish,unknown,unknown,unknown,unknown,0,0,1,1,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0568561872909698,0,0,0,0,0
Tysha,unknown,1,unknown,unknown,unknown,unknown,Tyrion Lannister,1,1,1,0,1,-1.0,-1.0,-1.0,1.0,1,0,34.0,1,1,0,0.130434782608695,1,0,0,0,0
Shae,unknown,0,unknown,unknown,unknown,unknown,unknown,1,1,1,1,1,-1.0,-1.0,-1.0,-1.0,0,0,20.0,0,0,0,0.290969899665551,0,0,0,0,0
Spotted Cat,unknown,1,Ghiscari,unknown,unknown,unknown,unknown,0,0,0,0,1,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0501672240802675,1,0,0,0,0
Tormund,Ruddy Hall,1,Free Folk,unknown,unknown,unknown,unknown,0,0,1,1,1,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.214046822742474,1,0,0,0,0
Rodrik Greyjoy,unknown,1,Ironborn,unknown,unknown,unknown,unknown,1,1,1,1,1,-1.0,-1.0,-1.0,-1.0,0,0,15.0,4,1,0,0.153846153846153,0,0,1,1,1
Tyrion Lannister,Hand of the King,1,unknown,unknown,unknown,unknown,Tysha,1,1,1,1,1,-1.0,-1.0,-1.0,1.0,1,1,32.0,12,1,1,1.0,1,1,1,1,1
Josmyn Peckledon,unknown,1,unknown,unknown,unknown,unknown,unknown,0,1,1,1,1,-1.0,-1.0,-1.0,-1.0,0,0,21.0,0,0,0,0.0501672240802675,1,0,0,1,0
Trystane Martell,Prince,1,Dornish,unknown,unknown,unknown,unknown,1,1,1,1,1,-1.0,-1.0,-1.0,-1.0,0,1,18.0,6,1,0,0.150501672240802,1,0,0,1,1
Rolland Storm,Ser,1,unknown,unknown,unknown,unknown,unknown,0,0,1,1,1,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.0702341137123745,1,1,0,1,0
Willam Dustin,Barrowton,1,Northmen,unknown,unknown,unknown,Barbrey Ryswell,1,0,0,1,1,-1.0,-1.0,-1.0,1.0,1,1,37.0,0,0,0,0.0635451505016722,0,0,0,0,0
Torrhen Karstark,unknown,1,Northmen,unknown,unknown,unknown,unknown,1,1,1,1,1,-1.0,-1.0,-1.0,-1.0,0,0,37.0,1,1,0,0.0769230769230769,0,0,1,1,0
Three Toes,unknown,1,unknown,unknown,unknown,unknown,unknown,0,0,1,1,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0133779264214046,1,0,0,0,0
Ygritte,unknown,1,Wildling,unknown,unknown,unknown,unknown,0,1,1,1,1,-1.0,-1.0,-1.0,-1.0,0,0,19.0,0,0,0,0.244147157190635,0,0,0,1,0
Tyland Lannister,Ser,1,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,1,0.354515050167224,0,0,1,1,1
Thoren Smallwood,First Ranger,1,unknown,unknown,unknown,unknown,unknown,0,1,1,0,0,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.0869565217391304,0,0,0,1,0
Rolph Spicer,Ser,0,unknown,unknown,unknown,unknown,unknown,0,0,1,1,0,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.060200668896321,1,1,0,1,0
Selyse Florent,LadyQueen,0,unknown,unknown,unknown,unknown,Stannis Baratheon,1,1,1,1,1,-1.0,-1.0,-1.0,1.0,1,1,37.0,0,0,1,0.397993311036789,1,0,0,1,0
Tyrion Tanner,unknown,1,unknown,unknown,unknown,unknown,unknown,0,0,0,1,1,-1.0,-1.0,-1.0,-1.0,0,0,5.0,0,0,0,0.0501672240802675,1,0,0,1,0
Sandor Clegane,unknown,1,unknown,unknown,unknown,unknown,unknown,1,1,1,1,1,-1.0,-1.0,-1.0,-1.0,0,0,30.0,1,1,1,0.695652173913043,0,1,0,1,0
Ulf son of Umar,unknown,1,Vale mountain clans,unknown,unknown,unknown,unknown,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0234113712374581,0,0,0,1,0
Urswyck,unknown,1,unknown,unknown,unknown,unknown,unknown,0,0,1,1,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0301003344481605,1,0,0,0,0
Clydas,unknown,1,unknown,unknown,unknown,unknown,unknown,1,1,1,1,1,-1.0,-1.0,-1.0,-1.0,0,0,65.0,0,0,0,0.0635451505016722,1,0,0,1,0
Damion Lannister,SerCastellan of Casterly Rock,1,unknown,unknown,unknown,unknown,Shiera Crakehall,0,0,1,1,1,-1.0,-1.0,-1.0,1.0,1,1,37.0,0,0,0,0.0836120401337792,1,0,1,1,1
Kraznys mo Nakloz,unknown,1,Astapor,unknown,unknown,unknown,unknown,0,0,1,0,1,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0769230769230769,0,0,0,0,0
Dacey Mormont,unknown,0,Northmen,unknown,unknown,unknown,unknown,1,1,1,1,1,-1.0,-1.0,-1.0,-1.0,0,0,47.0,0,0,0,0.0869565217391304,0,0,1,1,0
Jojen Reed,unknown,1,Crannogmen,unknown,unknown,unknown,unknown,0,1,1,1,1,-1.0,-1.0,-1.0,-1.0,0,0,19.0,0,0,0,0.290969899665551,1,0,0,1,0
Lyonel Baratheon,Ser,1,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.0568561872909698,0,0,1,1,1
Khorane Sathmantes,unknown,0,Lyseni,unknown,unknown,unknown,unknown,0,0,1,0,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0100334448160535,1,0,0,0,0
